latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
17.64016,-90.76745,330.4,1.03,1.01,2025-04-24,2034,A,71,6.1NRT,302.69,18.48,D
17.65753,-90.83711,352.47,1.02,1.01,2025-04-24,2034,A,96,6.1NRT,302.48,58.46,D
17.65621,-90.84646,383.24,1.02,1.01,2025-04-24,2034,A,100,6.1NRT,307.12,161.35,D
17.66639,-90.8385,345.09,1.02,1.01,2025-04-24,2034,A,92,6.1NRT,304.97,42.69,D
17.66506,-90.84785,375.82,1.02,1.01,2025-04-24,2034,A,100,6.1NRT,304.59,130.05,D
17.62943,-91.09863,330.09,1.01,1.01,2025-04-24,2034,A,80,6.1NRT,306.67,18.15,D
17.62811,-91.10786,333.14,1.01,1,2025-04-24,2034,A,83,6.1NRT,306.09,22.59,D
17.88376,-89.32781,358.18,1.16,1.07,2025-04-24,2034,A,99,6.1NRT,302.12,91.26,D
17.67085,-90.93453,317.23,1.02,1.01,2025-04-24,2034,A,34,6.1NRT,303.49,5.18,D
17.64176,-91.13834,320.75,1.01,1,2025-04-24,2034,A,67,6.1NRT,305.2,9.45,D
17.72045,-90.71272,351.89,1.03,1.01,2025-04-24,2034,A,96,6.1NRT,306.32,59.55,D
17.79703,-90.6347,324.89,1.03,1.02,2025-04-24,2034,A,70,6.1NRT,305.38,13.89,D
17.7957,-90.64417,329.99,1.03,1.02,2025-04-24,2034,A,80,6.1NRT,304.97,20.15,D
17.7612,-90.88856,326.39,1.02,1.01,2025-04-24,2034,A,67,6.1NRT,304.76,15.25,D
17.99481,-89.4053,318.84,1.16,1.07,2025-04-24,2034,A,60,6.1NRT,301.24,9.93,D
17.83448,-90.5629,359.23,1.04,1.02,2025-04-24,2034,A,99,6.1NRT,307.45,79.03,D
17.84432,-90.56033,327.98,1.04,1.02,2025-04-24,2034,A,77,6.1NRT,306.2,16.12,D
17.80848,-90.88248,320.63,1.02,1.01,2025-04-24,2034,A,32,6.1NRT,304.22,6.84,D
17.82717,-91.13259,325.99,1.01,1.01,2025-04-24,2034,A,73,6.1NRT,305.9,14.16,D
18.07715,-89.40143,320.96,1.16,1.07,2025-04-24,2034,A,69,6.1NRT,301.98,12.76,D
17.89149,-91.01663,349.59,1.02,1.01,2025-04-24,2034,A,94,6.1NRT,306.92,51.34,D
18.11177,-89.47826,348.87,1.15,1.07,2025-04-24,2034,A,89,6.1NRT,298.81,63.95,D
17.90032,-91.01802,332.18,1.02,1.01,2025-04-24,2034,A,82,6.1NRT,303.34,21,D
17.64213,-92.77795,333.28,1.03,1.01,2025-04-24,2034,A,83,6.1NRT,304.92,25.97,D
17.6407,-92.78735,327.48,1.03,1.01,2025-04-24,2034,A,77,6.1NRT,304.99,18.32,D
17.82089,-91.88033,318.29,1,1,2025-04-24,2034,A,55,6.1NRT,305.06,6.53,D
18.05384,-90.31432,336.95,1.06,1.03,2025-04-24,2034,A,57,6.1NRT,308.44,30.13,D
18.0629,-90.31156,343.96,1.06,1.03,2025-04-24,2034,A,91,6.1NRT,312.25,42.81,D
18.06157,-90.32126,355.01,1.06,1.03,2025-04-24,2034,A,97,6.1NRT,310.69,67.85,D
18.06025,-90.33099,326.99,1.06,1.03,2025-04-24,2034,A,76,6.1NRT,304.38,15.44,D
18.07192,-90.31296,327.4,1.06,1.03,2025-04-24,2034,A,75,6.1NRT,306.11,15.85,D
17.66232,-93.12741,316.38,1.05,1.02,2025-04-24,2034,A,39,6.1NRT,304.2,6.17,D
18.22507,-89.45734,326.59,1.16,1.07,2025-04-24,2034,A,72,6.1NRT,302.97,19.99,D
17.7582,-92.91906,318.26,1.04,1.02,2025-04-24,2034,A,25,6.1NRT,304.28,5.99,D
17.84017,-92.63155,321.41,1.02,1.01,2025-04-24,2034,A,62,6.1NRT,307.34,7.91,D
17.81783,-92.83894,336.18,1.03,1.01,2025-04-24,2034,A,85,6.1NRT,304.43,26.6,D
18.1712,-90.53217,337.33,1.05,1.02,2025-04-24,2034,A,86,6.1NRT,305.6,27.8,D
18.18015,-90.53356,332.47,1.05,1.02,2025-04-24,2034,A,70,6.1NRT,306.92,20.13,D
17.89774,-92.48888,322.86,1.01,1.01,2025-04-24,2034,A,40,6.1NRT,304.96,9.9,D
18.18107,-90.59244,337.08,1.04,1.02,2025-04-24,2034,A,86,6.1NRT,306.66,28.88,D
18.17973,-90.602,345.95,1.04,1.02,2025-04-24,2034,A,92,6.1NRT,310,45.54,D
17.835,-93.02617,319.56,1.04,1.02,2025-04-24,2034,A,57,6.1NRT,305.52,6.54,D
17.8408,-93.11091,348.13,1.05,1.02,2025-04-24,2034,A,93,6.1NRT,303.4,50.56,D
17.83932,-93.12046,395.19,1.05,1.02,2025-04-24,2034,A,100,6.1NRT,304.5,230.76,D
17.83784,-93.13003,319.71,1.05,1.02,2025-04-24,2034,A,51,6.1NRT,296.7,8.16,D
18.05663,-91.73021,335.07,1,1,2025-04-24,2034,A,83,6.1NRT,307.08,22.01,D
18.0553,-91.73937,324.22,1,1,2025-04-24,2034,A,32,6.1NRT,304.8,8.96,D
17.84826,-93.12199,325.4,1.05,1.02,2025-04-24,2034,A,72,6.1NRT,301.6,14.08,D
18.06539,-91.73163,343.02,1,1,2025-04-24,2034,A,90,6.1NRT,310.47,34.18,D
18.40742,-89.39863,323.81,1.17,1.08,2025-04-24,2034,A,60,6.1NRT,299.3,17.23,D
18.50448,-88.80993,351.86,1.26,1.12,2025-04-24,2034,A,96,6.1NRT,300.16,79.99,D
17.89457,-93.17905,339.07,1.05,1.02,2025-04-24,2034,A,87,6.1NRT,303.87,33.14,D
17.89311,-93.18865,335.12,1.05,1.02,2025-04-24,2034,A,84,6.1NRT,302.75,26.26,D
18.08719,-91.9509,337.67,1,1,2025-04-24,2034,A,86,6.1NRT,307.61,28.25,D
18.08585,-91.96006,325.06,1,1,2025-04-24,2034,A,32,6.1NRT,305.78,12.46,D
17.90352,-93.18058,378.29,1.05,1.02,2025-04-24,2034,A,100,6.1NRT,305.58,145.66,D
17.90206,-93.19017,373.77,1.05,1.02,2025-04-24,2034,A,100,6.1NRT,306,127.36,D
18.09595,-91.95232,345.19,1,1,2025-04-24,2034,A,91,6.1NRT,307.73,41.48,D
18.14176,-91.72237,351.83,1,1,2025-04-24,2034,A,95,6.1NRT,307.01,53.38,D
18.14786,-91.74213,366.55,1,1,2025-04-24,2034,A,100,6.1NRT,302.07,93.51,D
18.08663,-92.22044,319.8,1,1,2025-04-24,2034,A,0,6.1NRT,303.74,8.51,D
17.65423,-94.97931,324.87,1.28,1.12,2025-04-24,2034,A,73,6.1NRT,302.78,17.57,D
18.29996,-90.86589,327.38,1.03,1.01,2025-04-24,2034,A,62,6.1NRT,303.49,12.41,D
18.35421,-90.73874,335.91,1.04,1.02,2025-04-24,2034,A,85,6.1NRT,308.08,26.54,D
18.0761,-92.84251,324.97,1.03,1.01,2025-04-24,2034,A,63,6.1NRT,307.22,11.19,D
18.07467,-92.85191,333.04,1.03,1.01,2025-04-24,2034,A,78,6.1NRT,307.13,21.57,D
18.12306,-92.5919,323.73,1.01,1.01,2025-04-24,2034,A,53,6.1NRT,304.08,13.17,D
18.08495,-92.84401,320.57,1.03,1.01,2025-04-24,2034,A,46,6.1NRT,305.97,6.71,D
17.94576,-93.74363,319.15,1.1,1.05,2025-04-24,2034,A,51,6.1NRT,304.46,6,D
17.94417,-93.75367,326.75,1.1,1.05,2025-04-24,2034,A,75,6.1NRT,304.31,15.42,D
18.46724,-90.58614,328.84,1.05,1.02,2025-04-24,2034,A,51,6.1NRT,303.93,18.37,D
18.06533,-94.03779,318.46,1.13,1.06,2025-04-24,2034,A,57,6.1NRT,303.52,10.07,D
17.8695,-95.29203,326.72,1.33,1.14,2025-04-24,2034,A,73,6.1NRT,306.03,14.89,D
18.56844,-90.79031,350.39,1.04,1.02,2025-04-24,2034,A,95,6.1NRT,311.03,51.15,D
18.56711,-90.7998,348.93,1.04,1.02,2025-04-24,2034,A,94,6.1NRT,309.88,47.99,D
18.36094,-92.23653,321.15,1,1,2025-04-24,2034,A,63,6.1NRT,302.12,11.18,D
18.57602,-90.80119,326.16,1.04,1.02,2025-04-24,2034,A,55,6.1NRT,306.72,11.6,D
18.09307,-94.04263,322.92,1.13,1.06,2025-04-24,2034,A,69,6.1NRT,305.24,14.67,D
18.09143,-94.05296,326.22,1.13,1.06,2025-04-24,2034,A,75,6.1NRT,304.76,18.82,D
18.02307,-94.72373,320.1,1.22,1.1,2025-04-24,2034,A,63,6.1NRT,305.04,9.42,D
18.3926,-92.82784,345.05,1.02,1.01,2025-04-24,2034,A,92,6.1NRT,304.64,44.15,D
18.39119,-92.8372,323.31,1.02,1.01,2025-04-24,2034,A,68,6.1NRT,303.31,11.83,D
18.76653,-90.82371,327.75,1.04,1.02,2025-04-24,2034,A,52,6.1NRT,299.47,18.04,D
18.42085,-93.18754,322.49,1.04,1.02,2025-04-24,2034,A,16,6.1NRT,306.31,6.93,D
18.80265,-90.76097,328.48,1.04,1.02,2025-04-24,2034,A,71,6.1NRT,307.42,13.42,D
18.8013,-90.77057,334.39,1.04,1.02,2025-04-24,2034,A,84,6.1NRT,305.51,22.03,D
18.18878,-94.84521,331.45,1.24,1.1,2025-04-24,2034,A,81,6.1NRT,306.84,24.43,D
18.18693,-94.8567,335.78,1.24,1.11,2025-04-24,2034,A,85,6.1NRT,306.57,32.5,D
18.64713,-92.17998,317.87,1,1,2025-04-24,2034,A,50,6.1NRT,304.05,5.78,D
18.63442,-92.50858,314.96,1.01,1,2025-04-24,2034,A,31,6.1NRT,301.42,5.92,D
18.96761,-90.76962,341.34,1.04,1.02,2025-04-24,2034,A,89,6.1NRT,308.42,35.94,D
18.97655,-90.77102,331.65,1.04,1.02,2025-04-24,2034,A,77,6.1NRT,307.57,19.64,D
18.96139,-90.94437,356.67,1.03,1.01,2025-04-24,2034,A,98,6.1NRT,305.34,68.31,D
18.96005,-90.95387,353.02,1.03,1.01,2025-04-24,2034,A,96,6.1NRT,304.61,58.82,D
18.97028,-90.94577,388.61,1.03,1.01,2025-04-24,2034,A,94,6.1NRT,307.37,188.51,D
17.77535,-98.50307,335.29,2.28,1.46,2025-04-24,2034,A,85,6.1NRT,304.84,79.08,D
18.97721,-91.04072,325.62,1.03,1.01,2025-04-24,2034,A,22,6.1NRT,305.42,10.43,D
19.10493,-90.17424,339.35,1.1,1.04,2025-04-24,2034,A,74,6.1NRT,310.78,28.52,D
17.77544,-98.51007,328.24,2.28,1.46,2025-04-24,2034,A,64,6.1NRT,304.36,47.24,D
19.19817,-89.61546,328.15,1.16,1.07,2025-04-24,2034,A,54,6.1NRT,310.03,16.95,D
17.8004,-98.51701,328.07,2.28,1.46,2025-04-24,2034,A,65,6.1NRT,306.24,44.45,D
19.20281,-89.72488,360.99,1.15,1.07,2025-04-24,2034,A,100,6.1NRT,311.1,93.79,D
19.2014,-89.73547,328.73,1.15,1.07,2025-04-24,2034,A,39,6.1NRT,309.68,18.32,D
19.10284,-90.72828,324.28,1.05,1.02,2025-04-24,2034,A,53,6.1NRT,305.01,11.42,D
19.38936,-88.84355,334.85,1.29,1.13,2025-04-24,2034,A,84,6.1NRT,308.02,35.02,D
18.86722,-92.62247,311.87,1.01,1,2025-04-24,2034,A,51,6.1NRT,298.32,7.11,D
17.90275,-98.46175,336.99,2.24,1.45,2025-04-24,2034,A,86,6.1NRT,308.79,73.55,D
19.31264,-89.80091,393.88,1.14,1.06,2025-04-24,2034,A,94,6.1NRT,318.78,249.2,D
19.32342,-89.79173,336.09,1.14,1.07,2025-04-24,2034,A,78,6.1NRT,302.2,27.22,D
19.32198,-89.80231,426.06,1.14,1.06,2025-04-24,2034,A,100,6.1NRT,320.74,527.44,D
19.32055,-89.8129,382.42,1.14,1.06,2025-04-24,2034,A,100,6.1NRT,310.15,181.98,D
19.32801,-89.81007,333.93,1.14,1.06,2025-04-24,2034,A,73,6.1NRT,306.6,27.22,D
19.41252,-89.23242,419.82,1.22,1.1,2025-04-24,2034,A,100,6.1NRT,312.87,516.3,D
19.41107,-89.24374,372.97,1.22,1.1,2025-04-24,2034,A,100,6.1NRT,310.99,154.21,D
19.35463,-89.82478,394.43,1.14,1.06,2025-04-24,2034,A,100,6.1NRT,307.3,254.22,D
19.35323,-89.83532,410,1.14,1.06,2025-04-24,2034,A,94,6.1NRT,311.73,372,D
19.36255,-89.83672,334.85,1.14,1.06,2025-04-24,2034,A,75,6.1NRT,304.9,30.09,D
17.75345,-99.83066,319.89,2.88,1.62,2025-04-24,2034,A,52,6.1NRT,299.47,54.41,D
19.44602,-89.35193,341.53,1.21,1.09,2025-04-24,2034,A,84,6.1NRT,300.74,41.1,D
19.26834,-90.66721,335.38,1.05,1.03,2025-04-24,2034,A,83,6.1NRT,308.82,24.65,D
19.26698,-90.67696,325.65,1.05,1.03,2025-04-24,2034,A,69,6.1NRT,309.58,11.78,D
19.36308,-90.57762,338.7,1.06,1.03,2025-04-24,2034,A,86,6.1NRT,304.51,29.19,D
19.42406,-90.19946,337.42,1.1,1.05,2025-04-24,2034,A,85,6.1NRT,309.07,26.92,D
19.42269,-90.20956,372.13,1.1,1.05,2025-04-24,2034,A,100,6.1NRT,314.13,124.08,D
19.42132,-90.21968,330.04,1.1,1.04,2025-04-24,2034,A,62,6.1NRT,311.35,16.33,D
19.56001,-89.32846,328.37,1.21,1.1,2025-04-24,2034,A,72,6.1NRT,304.24,22.35,D
19.78937,-88.82757,343.35,1.31,1.13,2025-04-24,2034,A,90,6.1NRT,304.22,57.84,D
19.66352,-90.12966,338.13,1.11,1.05,2025-04-24,2034,A,86,6.1NRT,307.85,31.72,D
19.6701,-90.3593,328.06,1.09,1.04,2025-04-24,2034,A,47,6.1NRT,305.12,14.74,D
19.44486,-92.08676,323.48,1,1,2025-04-24,2034,A,76,6.1NRT,298.73,18.24,D
19.84855,-89.23927,355.63,1.24,1.11,2025-04-24,2034,A,97,6.1NRT,307.27,86.41,D
19.92996,-88.84774,347.64,1.31,1.13,2025-04-24,2034,A,93,6.1NRT,308.45,64.97,D
19.88353,-89.21502,318.55,1.24,1.11,2025-04-24,2034,A,51,6.1NRT,301.68,10.16,D
19.74928,-90.24239,335.52,1.1,1.05,2025-04-24,2034,A,83,6.1NRT,310.37,24.81,D
19.74791,-90.25261,328.63,1.1,1.05,2025-04-24,2034,A,56,6.1NRT,310.1,14.08,D
19.8553,-89.51056,323.62,1.2,1.09,2025-04-24,2034,A,52,6.1NRT,306.21,13.06,D
19.92628,-89.52789,324.1,1.2,1.09,2025-04-24,2034,A,57,6.1NRT,305.91,13.32,D
19.85069,-90.10679,394.97,1.12,1.05,2025-04-24,2034,A,100,6.1NRT,318.34,246.55,D
19.84931,-90.1172,401.01,1.12,1.05,2025-04-24,2034,A,100,6.1NRT,319.27,286.83,D
18.19335,-100.27813,326.54,3.05,1.66,2025-04-24,2034,A,56,6.1NRT,307.11,52.12,D
19.88631,-90.1228,330.04,1.12,1.05,2025-04-24,2034,A,76,6.1NRT,311.5,15.75,D
19.59925,-92.29481,315.64,1,1,2025-04-24,2034,A,64,6.1NRT,298.61,10.76,D
19.91266,-90.13733,332.14,1.12,1.05,2025-04-24,2034,A,79,6.1NRT,309.93,18.52,D
19.91125,-90.14773,336.99,1.12,1.05,2025-04-24,2034,A,85,6.1NRT,310.38,26.76,D
19.92049,-90.14909,324.71,1.12,1.05,2025-04-24,2034,A,50,6.1NRT,310.36,8.26,D
20.02419,-89.3994,319.57,1.22,1.1,2025-04-24,2034,A,48,6.1NRT,303.66,9.83,D
20.15214,-88.70371,323.12,1.34,1.15,2025-04-24,2034,A,67,6.1NRT,306.26,14.31,D
19.99105,-89.95191,328.12,1.14,1.06,2025-04-24,2034,A,41,6.1NRT,311.21,11.84,D
20.02618,-89.90305,327,1.15,1.07,2025-04-24,2034,A,51,6.1NRT,310.74,10.24,D
20.01481,-89.98784,336.44,1.14,1.06,2025-04-24,2034,A,83,6.1NRT,315.05,23.68,D
20.01339,-89.99841,343.53,1.14,1.06,2025-04-24,2034,A,90,6.1NRT,313.66,37.16,D
20.03984,-89.87246,333.33,1.15,1.07,2025-04-24,2034,A,81,6.1NRT,305.98,21.81,D
20.03841,-89.88313,333.33,1.15,1.07,2025-04-24,2034,A,81,6.1NRT,308.86,20.85,D
18.38335,-100.15472,323.49,2.96,1.64,2025-04-24,2034,A,65,6.1NRT,307.2,40.51,D
20.1473,-89.23681,325.5,1.25,1.11,2025-04-24,2034,A,71,6.1NRT,307.27,14.57,D
20.25738,-88.51884,323.26,1.39,1.17,2025-04-24,2034,A,67,6.1NRT,308.66,14.71,D
20.22469,-89.1767,322.26,1.26,1.12,2025-04-24,2034,A,63,6.1NRT,306.29,12.43,D
20.32724,-88.52119,331.4,1.39,1.17,2025-04-24,2034,A,80,6.1NRT,308.51,29.14,D
20.35279,-88.73199,329.68,1.35,1.15,2025-04-24,2034,A,77,6.1NRT,309.3,25.39,D
20.1858,-90.01514,341.84,1.14,1.06,2025-04-24,2034,A,88,6.1NRT,313.69,31.77,D
18.43223,-100.70727,333.56,3.25,1.7,2025-04-24,2034,A,71,6.1NRT,311.2,96.09,D
20.29525,-89.33471,330.6,1.24,1.11,2025-04-24,2034,A,78,6.1NRT,308.91,21.33,D
20.20807,-90.06164,328.99,1.13,1.06,2025-04-24,2034,A,26,6.1NRT,312.08,12.68,D
18.43197,-100.71376,327.76,3.25,1.7,2025-04-24,2034,A,76,6.1NRT,310.95,56.93,D
20.42742,-88.71106,331,1.35,1.15,2025-04-24,2034,A,79,6.1NRT,306.58,27.8,D
20.43913,-88.69985,325.95,1.36,1.15,2025-04-24,2034,A,72,6.1NRT,306.74,18.35,D
18.82148,-99.15332,328.26,2.43,1.5,2025-04-24,2034,A,77,6.1NRT,301.91,49.88,D
18.81682,-99.17838,327.79,2.44,1.51,2025-04-24,2034,A,76,6.1NRT,304.75,49.9,D
20.30515,-89.88739,327.65,1.16,1.07,2025-04-24,2034,A,72,6.1NRT,308.21,15.4,D
20.38059,-89.48772,339.47,1.22,1.1,2025-04-24,2034,A,87,6.1NRT,313.05,35.32,D
20.37916,-89.49904,329.83,1.22,1.1,2025-04-24,2034,A,77,6.1NRT,310.54,16.73,D
20.40262,-89.84147,345.23,1.17,1.08,2025-04-24,2034,A,91,6.1NRT,310.92,48.33,D
20.40118,-89.85233,325.98,1.17,1.07,2025-04-24,2034,A,69,6.1NRT,309.01,12.9,D
20.41206,-89.84287,337.59,1.17,1.08,2025-04-24,2034,A,85,6.1NRT,310.88,31.87,D
20.41062,-89.85372,322.7,1.17,1.07,2025-04-24,2034,A,38,6.1NRT,308.04,8.38,D
20.50212,-89.71755,330.9,1.19,1.08,2025-04-24,2034,A,77,6.1NRT,309.29,20.2,D
20.46269,-90.08665,331.3,1.14,1.06,2025-04-24,2034,A,74,6.1NRT,310.97,18.17,D
20.57839,-89.37734,325.36,1.24,1.11,2025-04-24,2034,A,54,6.1NRT,309.74,10.13,D
20.52593,-89.93851,329.52,1.16,1.07,2025-04-24,2034,A,75,6.1NRT,308.04,18.43,D
20.58434,-89.71291,338.66,1.19,1.09,2025-04-24,2034,A,86,6.1NRT,314.41,31.75,D
20.59533,-89.70322,336.18,1.19,1.09,2025-04-24,2034,A,83,6.1NRT,309.99,25.3,D
20.59387,-89.71432,387.86,1.19,1.09,2025-04-24,2034,A,100,6.1NRT,315.21,221.31,D
20.72069,-89.14086,340.03,1.29,1.13,2025-04-24,2034,A,87,6.1NRT,310.56,41.36,D
20.71919,-89.15285,330.65,1.28,1.12,2025-04-24,2034,A,77,6.1NRT,311.13,21.18,D
20.63627,-89.95065,326.74,1.16,1.07,2025-04-24,2034,A,69,6.1NRT,310.13,12.84,D
20.77192,-88.97507,325.4,1.32,1.14,2025-04-24,2034,A,67,6.1NRT,310.38,9.99,D
20.77037,-88.98736,325.74,1.31,1.14,2025-04-24,2034,A,70,6.1NRT,310.55,10.84,D
20.78054,-89.2225,327.95,1.27,1.12,2025-04-24,2034,A,72,6.1NRT,309.83,15.22,D
20.78083,-89.22818,323.54,1.27,1.12,2025-04-24,2034,A,36,6.1NRT,308.52,8.25,D
20.67038,-90.16861,331.6,1.13,1.06,2025-04-24,2034,A,63,6.1NRT,315.91,13.8,D
20.83765,-89.01514,326.87,1.31,1.14,2025-04-24,2034,A,69,6.1NRT,311.79,13.15,D
20.79474,-89.43321,341.19,1.24,1.11,2025-04-24,2034,A,87,6.1NRT,311.51,40.75,D
20.79326,-89.44477,324.98,1.24,1.11,2025-04-24,2034,A,64,6.1NRT,308.94,10.18,D
20.93232,-88.83283,332.62,1.35,1.15,2025-04-24,2034,A,79,6.1NRT,310.5,25.39,D
20.89509,-89.21513,326.92,1.28,1.12,2025-04-24,2034,A,69,6.1NRT,310.85,11.95,D
20.91395,-89.4575,333.61,1.24,1.11,2025-04-24,2034,A,79,6.1NRT,314.62,20.69,D
20.91245,-89.46906,328.67,1.24,1.11,2025-04-24,2034,A,71,6.1NRT,312.12,11.39,D
20.81343,-90.21856,331,1.13,1.06,2025-04-24,2034,A,54,6.1NRT,310.03,17.51,D
19.02679,-101.06319,325.73,3.35,1.73,2025-04-24,2034,A,74,6.1NRT,310.89,54.31,D
21.03819,-88.71051,336.26,1.38,1.16,2025-04-24,2034,A,83,6.1NRT,312.67,30.35,D
21.03663,-88.7234,327.28,1.38,1.16,2025-04-24,2034,A,53,6.1NRT,311.08,11.79,D
21.00572,-88.9763,326.38,1.33,1.14,2025-04-24,2034,A,65,6.1NRT,310.78,11.71,D
19.02455,-101.06745,325.04,3.35,1.73,2025-04-24,2034,A,72,6.1NRT,311.14,49.83,D
20.98255,-89.40199,335.61,1.25,1.11,2025-04-24,2034,A,81,6.1NRT,312.62,25.91,D
18.85691,-102.54047,324.57,4.38,1.93,2025-04-24,2034,A,58,6.1NRT,310.27,84.99,D
21.06413,-89.25208,327.41,1.28,1.12,2025-04-24,2034,A,63,6.1NRT,312.14,11.46,D
21.1692,-88.73592,328.81,1.38,1.16,2025-04-24,2034,A,69,6.1NRT,310.95,14.56,D
21.16599,-88.7617,328.61,1.37,1.16,2025-04-24,2034,A,58,6.1NRT,311.71,14.41,D
21.12637,-89.23668,341.19,1.28,1.12,2025-04-24,2034,A,87,6.1NRT,312.16,39.63,D
21.12482,-89.24868,342.06,1.28,1.12,2025-04-24,2034,A,88,6.1NRT,312.85,41,D
21.12175,-89.27261,331.45,1.28,1.12,2025-04-24,2034,A,76,6.1NRT,313.38,18.25,D
19.20722,-101.16656,318.96,3.39,1.74,2025-04-24,2034,A,58,6.1NRT,302.77,36.53,D
21.21007,-88.74167,332.71,1.38,1.16,2025-04-24,2034,A,78,6.1NRT,312.54,19.84,D
19.20489,-101.16976,319.22,3.39,1.74,2025-04-24,2034,A,61,6.1NRT,302.91,37.09,D
21.37999,-88.68544,350.42,1.4,1.17,2025-04-24,2034,A,94,6.1NRT,308.45,76.58,D
21.37835,-88.69853,357.41,1.4,1.17,2025-04-24,2034,A,98,6.1NRT,310.84,103.38,D
19.12654,-103.13179,334.67,4.79,2,2025-04-24,2034,A,85,6.1NRT,306.32,247.26,D
19.11725,-103.17565,329.37,4.82,2,2025-04-24,2034,A,80,6.1NRT,307.12,183.8,D
19.12744,-103.13643,331.4,4.79,2,2025-04-24,2034,A,81,6.1NRT,306.25,209.9,D
19.11796,-103.17977,327.58,4.82,2,2025-04-24,2034,A,77,6.1NRT,307.02,170.46,D
19.69571,-101.33936,322.86,3.41,1.74,2025-04-24,2034,A,34,6.1NRT,307.1,40.15,D
22.38048,-83.89771,318.92,3.26,1.71,2025-04-24,2034,A,60,6.1NRT,298.29,50.99,D
20.0018,-100.66376,325.99,2.99,1.64,2025-04-24,2034,A,67,6.1NRT,309.99,49.93,D
20.44159,-100.70821,326.95,2.94,1.63,2025-04-24,2034,A,68,6.1NRT,311.02,46.42,D
20.9486,-100.71565,334.35,2.87,1.62,2025-04-24,2034,A,84,6.1NRT,311.63,94.02,D
20.95786,-100.69453,330.3,2.86,1.61,2025-04-24,2034,A,80,6.1NRT,310.54,66.11,D
20.95242,-100.72137,332.23,2.87,1.62,2025-04-24,2034,A,82,6.1NRT,311.67,80.86,D
22.22706,-102.34724,334.35,3.55,1.77,2025-04-24,2034,A,63,6.1NRT,300.73,154.57,D
22.44406,-103.30411,376.92,4.14,1.88,2025-04-24,2034,A,100,6.1NRT,312.41,993.32,D
22.43539,-103.34443,332.47,4.17,1.89,2025-04-24,2034,A,76,6.1NRT,311.21,142.39,D
22.46018,-103.3082,326.81,4.14,1.88,2025-04-24,2034,A,68,6.1NRT,307.88,98.23,D
22.43398,-103.30561,334.76,4.14,1.88,2025-04-24,2034,A,82,6.1NRT,309.47,168.06,D
22.45008,-103.30977,375.78,4.14,1.88,2025-04-24,2034,A,100,6.1NRT,312.14,967.82,D
22.44116,-103.35004,324,4.17,1.89,2025-04-24,2034,A,41,6.1NRT,310.82,68.44,D
22.514,-103.40767,327.3,4.19,1.9,2025-04-24,2034,A,68,6.1NRT,311.84,106.74,D
22.51253,-103.37356,324.32,4.17,1.89,2025-04-24,2034,A,32,6.1NRT,308.05,90.04,D
22.52887,-103.3769,330.25,4.17,1.89,2025-04-24,2034,A,58,6.1NRT,308.69,141.55,D
29.8211,-98.50867,314.58,1.31,1.14,2025-04-24,2036,A,53,6.1NRT,294.19,12.19,D
35.21668,-99.84964,315.73,1.25,1.11,2025-04-24,2038,A,66,6.1NRT,294.72,12.06,D
35.21431,-99.86285,313.92,1.26,1.11,2025-04-24,2038,A,64,6.1NRT,293.36,10.52,D
35.5452,-98.42797,313.45,1.09,1.04,2025-04-24,2038,A,67,6.1NRT,297.6,8.93,D
36.08019,-97.94408,317.8,1.04,1.02,2025-04-24,2038,A,73,6.1NRT,298.8,11.07,D
35.93497,-98.82549,311.11,1.11,1.05,2025-04-24,2038,A,36,6.1NRT,295.44,5.03,D
36.2716,-98.42686,317.33,1.07,1.03,2025-04-24,2038,A,70,6.1NRT,296.27,10.63,D
36.82597,-96.56732,320.32,1,1,2025-04-24,2038,A,75,6.1NRT,298.61,11.99,D
36.91668,-96.90356,315.88,1,1,2025-04-24,2038,A,68,6.1NRT,299.05,7.79,D
37.13787,-96.71967,322.53,1,1,2025-04-24,2038,A,77,6.1NRT,297.68,14.42,D
37.3669,-98.60553,314.11,1.06,1.03,2025-04-24,2038,A,63,6.1NRT,299.38,6.55,D
38.13954,-96.17802,327.7,1.01,1.01,2025-04-24,2038,A,69,6.1NRT,294.37,20.36,D
38.14833,-96.17998,328.99,1.01,1.01,2025-04-24,2038,A,84,6.1NRT,294.23,22.25,D
47.95986,-101.80302,310.51,1.02,1.01,2025-04-24,2042,A,36,6.1NRT,284.3,8.9,D
47.95776,-101.81614,341.23,1.02,1.01,2025-04-24,2042,A,80,6.1NRT,284.23,45.8,D
47.78896,-104.07394,331.7,1.17,1.08,2025-04-24,2042,A,76,6.1NRT,279.42,38.21,D
47.78628,-104.08875,328.83,1.17,1.08,2025-04-24,2042,A,86,6.1NRT,282.53,33.57,D
49.77812,-99.53777,311.61,1.04,1.02,2025-04-24,2042,A,0,6.1NRT,283.84,9.65,D
47.88766,-115.75185,308.2,4.25,1.91,2025-04-24,2044,A,0,6.1NRT,287.79,80.05,D
27.25823,-108.23647,322.77,3.97,1.85,2025-04-24,2214,A,73,6.1NRT,305.02,82.68,D
30.67589,-109.12531,358.43,3.75,1.81,2025-04-24,2214,A,99,6.1NRT,310.69,450.19,D
30.67265,-109.17026,351.5,3.73,1.81,2025-04-24,2214,A,94,6.1NRT,308.66,343.85,D
30.6702,-109.13664,346.49,3.75,1.81,2025-04-24,2214,A,90,6.1NRT,309.77,271.31,D
